LOC101928004,European,Waist-to-hip ratio adjusted for body mass index
LOC107984373 - LOC387820,Han Chinese,Amyotrophic lateral sclerosis (sporadic)
LOC105370255,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
FTO,East Asian,HDL cholesterol levels
RPL30P12 - TMEM263,European,Severe influenza A (H1N1) infection
IL2 - IL21,European,Celiac disease
MN1,European,Plateletcrit
LOC105374607 - LOC105374608,European,Ulcerative colitis
PRKG2 - RNU5A-2P,European,Pubertal anthropometrics
CDK6,European,Myeloid white cell count
CASR - HNRNPA1P23,European,Serum parathyroid hormone levels
RPL36AP5 - UBR2,European,Monocyte percentage of white cells
CPN1 x OOSP1 - LOC107987155,European,Age-related hearing impairment (SNP x SNP interaction)
C18orf25,European,High light scatter reticulocyte count
"ABCA1, LOC102724761","African American, European",Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)
LOC105377721,"African American, Hawaiian",3-hydroxypropylmercapturic acid levels in smokers
"HOXC4, HOXC6, HOXC5","African American, European",Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)
RELL1,"African American, Hawaiian",3-hydroxy-1-methylpropylmercapturic acid levels in smokers
BIRC5,European,Periodontitis (Mean PAL)
LOC105377462,European,Post bronchodilator FEV1/FVC ratio
TSHZ2,European,Bipolar disorder (body mass index interaction)
MDM4,European,Breast cancer
HLA-W - MICD,European,Drug-induced liver injury
LOC101927098 - RNA5SP484,European,IgG glycosylation
STPG2,European,Post bronchodilator FEV1/FVC ratio
LOC101929974,European,Protein quantitative trait loci
LOC101927881 - LOC151121,Hutterite,Gut microbiome composition (winter)
LOC105371370 - MLYCD,European,Response to bronchodilator in chronic obstructive pulmonary disease (change in FEV1)
TFAP2B,"African American, European",Body mass index
LOC107985191 - WARS2,"African American, European",Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)
HLA-A - HCG4P4,European,Menarche (age at onset)
C18orf25,European,Clinical laboratory measurements
LOC105370958 - LOC105370959,Finnish,Growth-regulated protein alpha levels
PITPNC1,European,Response to protease inhibitor treatment in hepatitis c (peak serum total bilirubin levels)
VEGFA - LOC105375070,"African American, Filipino",Waist circumference adjusted for BMI in active individuals
APOE,European,Cerebrospinal fluid t-tau:AB1-42 ratio
LOC102723886,European,Visceral adipose tissue/subcutaneous adipose tissue ratio
TRIM58,European,Hemoglobin concentration
MPP7,Indian,Glaucoma (primary open-angle)
TUBD1,European,Inflammatory bowel disease
CHCHD7 - SDR16C5,European,Height
DACT3-AS1,European,Chronic lymphocytic leukemia
CDH13,European,Post bronchodilator FEV1/FVC ratio
CSH1 - CSHL1,East Asian,Height
RNF24,European,Response to antidepressants in depression
RANP6,European,Cocaine dependence
STK4,Ashkenazi Jewish,Schizophrenia
SLC10A2 - LOC105370338,European,Smoking behavior
LOC730100,European,Educational attainment
LOC105373400 - LINC01105,Finnish,Eotaxin levels
LOC105376096 - RFC5P1,European,Alzheimer disease and age of onset
RPL21P114 - RPL21P117,European,Visceral adipose tissue adjusted for BMI
RN7SL201P - RNU6-685P,European,Post bronchodilator FEV1/FVC ratio
LOC107986195,European,Thyroid function
ZMIZ1-AS1,East Asian,Colorectal cancer
"SDK1, LOC105375131",European,Positive affect
"LOC105369775, HOXC12",European,Waist-to-hip ratio adjusted for BMI in non-smokers
RCL1,European,Plateletcrit
MMS22L,European,Post bronchodilator FEV1 in COPD
UQCRBP3 - HNRNPKP5,European,Blood metabolite levels
FTO,European,Sex hormone-binding globulin levels
ROBO2P1 - LOC105375278,European,Urate levels in obese individuals
KLF3-AS1,European,Eosinophil counts
"LOC105373212, LOC105373215",European,White blood cell count (basophil)
CSMD1,European,"Autism spectrum disorder, attention deficit-hyperactivity disorder, bipolar disorder, major depressive disorder, and schizophrenia (combined)"
EBF1,European,Male-pattern baldness
KMT2A,European,Depression
LOC102724355 - EIF4A1P1,African American,Dialysis-related mortality
LINC00970 - LOC101928596,European,QT interval
LINC01478,European,Platelet count
DNAJB4,"African American, Filipino",Body mass index in physically active individuals
LINC01221,European,High light scatter reticulocyte percentage of red cells
LOC105371334,European,Metabolite levels
"PRH1, PRH1-PRR4, PRH1-TAS2R14",Brazilian,Bitter taste perception
LOC105374627 - LOC107986400,European,Political ideology
WTAPP1,European,Post bronchodilator FEV1/FVC ratio
CPS1 - LOC107985978,European,Metabolic traits
DEF8,European,Red vs non-red hair color
CCDC88A,African,Height
LOC105376440,Norwegian,Gestational age at birth in premature rupture of membrane-initiated deliveries (maternal effect)
LOC101928539 - LOC101928569,European,Hoarding
LINC00624,European,Post bronchodilator FEV1 in COPD
PKD2L1,European,Blood metabolite levels
FARP1,Hispanic,Obesity-related traits
LOC100131233 - MED28P5,Sub-Saharan African,Response to platinum-based chemotherapy (carboplatin)
LOC107985959 - LOC105373733,European,Parkinson's disease
HNF4G - LOC105375906,European,Body mass index
ADAMTS7,European,Post bronchodilator FEV1/FVC ratio
LOC105377097 - LOC105377098,European,Type 2 diabetes
CAPN7 - SH3BP5-AS1,European,Alcohol and nictotine co-dependence
LOC105370467,European,Congenital heart disease (inherited effect)
LOC105378178,Finnish,Macrophage Migration Inhibitory Factor levels
LOC105378426 - LOC101926942,"African American, Hawaiian",3-hydroxy-1-methylpropylmercapturic acid levels in smokers
THSD4,European,Airflow obstruction
EHD4,European,Neutrophil count
DNAJB8-AS1 - GATA2,European,Neutrophil percentage of white cells
FAM120A,European,Educational attainment (years of education)
GCKR,Japanese,Type 2 diabetes
EFR3A,European,Survival in rectal cancer
BRWD1,Finnish,Hepatocyte growth factor levels
CELSR2,European,"Cholesterol, total"
LOC105377436,African American,Hypertension
PRKCE,African American,Red blood cell traits
RGS9 - CRAT40,European,Large artery stroke
SV2A - SF3B4,East Asian,Height
LOC100418898,"African American, Filipino",Body mass index in physically active individuals
PDXDC1,European,Plasma omega-6 polyunsaturated fatty acid levels (dihomo-gamma-linolenic acid)
CCR3,Hispanic,Monocyte chemoattractant protein-1 levels
CTSZ - TUBB1,European,Mean platelet volume
PEPD,"African American, European",Waist circumference adjusted for body mass index
LOC105379147 - LOC102467226,"African American, Hispanic, Asian",Bronchopulmonary dysplasia
PLEC,European,Post bronchodilator FEV1
HAUS1 - C18orf25,European,Mean corpuscular hemoglobin concentration
LOC107985953 - LOC107985828,European,Age-related hearing impairment
OAS2,"African American, European",Adult asthma
LOC107986266 - HNRNPA1P65,European,Major depressive disorder
"LOC101929163, C6orf10",European,Idiopathic membranous nephropathy
FAM184A,East Asian,Epstein-Barr virus copy number in lymphoblastoid cell lines
SNX29,European,Homeostasis model assessment of insulin resistance (dietary factor interaction)
LOC107987011 - LOC107987012,European,Dental caries
TRIM43CP - LOC107985918,Finnish,Monocyte chemoattractant protein-3 levels
TSLP,European,Allergic rhinitis
LOC101927789 - LOC105369346,European,Hip circumference adjusted for BMI
NRF1,Hispanic,Obesity-related traits
FADS1,European,Trans fatty acid levels
NPR3 - LOC340113,European,Height
RALGAPA2,European,IgG glycosylation
ITPR3,Ashkenazi Jewish,Schizophrenia
HMP19 - LOC105377737,European,Information processing speed
PLEKHG1,European,Systolic blood pressure
COX10 - CDRT15,European,Conotruncal heart defects
FTH1P5 - LOC100422449,European,Sudden cardiac arrest
SLC34A1,European,Glomerular filtration rate (creatinine)
LOC105376242 - LOC101928797,"African American, Filipino",Body mass index in physically active individuals
"CCL15, CCL15-CCL14",European,Blood protein levels
LINC01317,European,Gut microbiota (beta diversity)
LOC101927404 - LOC105372168,European,Coronary atherosclerosis (increased number of diseased vessels) (traffic exposure interaction)
DOCK10,European,Granulocyte percentage of myeloid white cells
RBBP4P3 - KHDRBS2,European,Esophageal adenocarcinoma
HERPUD1 - CETP,European,LDL cholesterol
LOC105372710,European,Post bronchodilator FEV1/FVC ratio
HLA-DRB9 - HLA-DRB5,European,Autism spectrum disorder or schizophrenia
DMRT3 - RNU6-1073P,African American,Response to Homoharringtonine (cytotoxicity)
ITPR2,Bangladeshi,Age of smoking initiation
SRRM3,European,Blood protein levels
IGF2BP2 - TRA2B,European,Menarche (age at onset)
LOC105372528,European,Response to citalopram treatment
IL2RB - C1QTNF6,European,Rheumatoid arthritis
PCDH10 - PABPC4L,European,Facial morphology (factor 22)
LOC101060363 - LOC105376856,European,High light scatter reticulocyte percentage of red cells
CDH4,European,Volumetric brain MRI
EEFSEC,European,Post bronchodilator FEV1
GPR19,European,Pulse pressure
"TMEM120B, RHOF",European,Plateletcrit
NNT-AS1,European,Post bronchodilator FEV1/FVC ratio in COPD
CYP2A6 - CYP2A7,European,Post bronchodilator FEV1
MAST1,European,High light scatter reticulocyte count
LOC105378763,European,Bipolar disorder
INPP5B,European,Pulse pressure
LOC101928271 - APOB,European,Lipid metabolism phenotypes
CALCR,"African American, European",Body mass index
SGCZ,European,Body mass index
TMEM263,"European, Asian",Bone mineral density
ENSA,European,Sum eosinophil basophil counts
FDFT1,European,Non-alcoholic fatty liver disease histology (lobular)
GNA12 - CARD11,European,Neuroticism
HLA-C - USP8P1,European,Granulocyte count
LACC1,European,Inflammatory bowel disease
LOC107986647 - LOC105378010,European,Mean corpuscular volume
EYA4,European,Response to angiotensin II receptor blocker therapy
LOC100421673 - LOC100421160,European,Obsessive-compulsive disorder or autism spectrum disorder
"LOC105372073, LOC105372072",European,Educational attainment
FTLP4,European,Post bronchodilator FEV1/FVC ratio
LOC729409 - LYZ,European,Sum basophil neutrophil counts
XKR6,European,Systolic blood pressure
LOC105369735,European,Crohn's disease
TASP1,European,Chin dimples
FTO,"African American, Nigerian",Body mass index
LOC101927947,European,DNA methylation (parent-of-origin)
PTCH1,European,Hip circumference adjusted for BMI
ITGAM,European,Systemic lupus erythematosus
LOC107986930,"African American, European",Waist-to-hip ratio adjusted for BMI (joint analysis for main effect and physical activity interaction)
AFF3,European,Educational attainment (years of education)
KCNQ1,European,QT interval
TRIM33; TRIM33; TRIM33 - PKMP1; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33; TRIM33,Han Chinese,Autism
PRKD2,European,Post bronchodilator FEV1
"TADA2B, LOC100129931",European,Sum neutrophil eosinophil counts
LOC105375975 - LOC101929446,European,Systolic blood pressure
OR52A1 - OR51A1P,"Mylopotamos, Pomak",Mean corpuscular hemoglobin concentration
LOC105371694 - NFASC,European,Dental caries
STK32B,European,Response to abacavir-containing treatment in HIV-1 infection (virologic failure)
PXDN - MYT1L,European,Response to antipsychotic treatment
LOC107984647,European,Crohn's disease
PPP4R2 - LOC107986098,European,Post bronchodilator FEV1/FVC ratio in COPD
VPS26A,South Asian,Type 2 diabetes
LOC107984617 - GPC5,East Asian,Height
EEFSEC,European,Post bronchodilator FEV1
TNIP1,European,Neutrophil percentage of granulocytes
RALY,European,Skin colour saturation
C4BPB,European,C4b binding protein levels
"HNRNPA1P11, CBLN2",Bangladeshi,Smoking initiation
ACE,European,Blood metabolite levels
CXCL6,European,Monocyte percentage of white cells
LOC105369890 - LOC105369892,European,Body mass index
KCND3,European,Cardiac repolarization
MOSPD2 - TPT1P14,"African American, Hispanic",Waist-to-hip circumference ratio (dietary energy interaction)
LOC105372370 - LOC100996681,European,Pediatric bone mineral content (spine)
MAGEE1 - RNA5SP508,"African American, Hawaiian",3-hydroxy-1-methylpropylmercapturic acid levels in smokers
HS6ST2 - USP26,European,HIV-1 control
NOG - C17orf67,East Asian,Height
RNU6-783P - LOC107984378,European,Thrombin-antithrombin complex levels in ischemic stroke
"SLC2A9, LOC105374476",European,Uric acid levels
ZCCHC14,European,Major depressive disorder
WDFY4,African American,Stroke
ELP4,European,Optic disc area
LOC102724651,European,Survival in colorectal cancer (distant metastatic)
FNDC3B,East Asian,Height
FAM46A - LOC105377873,European,Monocyte percentage of white cells
FGA - FGG,European,Venous thromboembolism
LOC105371743,European,Platelet count
PHTF1 - RSBN1,European,Pediatric autoimmune diseases
LOC100507053,European,Cardiac Troponin-T levels
NLGN1,European,Total cholesterol change in response to fenofibrate in statin-treated type 2 diabetes
RIMBP2,European,Psychosis and Alzheimer's disease
FBN2,European,Migraine with aura
RABGAP1L,European,Cerebrospinal fluid t-tau:AB1-42 ratio
BRD2 - HLA-DOA,European,IgG glycosylation
"BTNL2, LOC101929163",Mexican American,Epstein Barr virus nuclear antigen 1 IgG levels
SPPL2A,European,Fibrinogen levels
CYP2C9 - LOC107984256,Brazilian,Warfarin maintenance dose
LPP,European,Inflammatory bowel disease
LOC100506236 - LOC105375199,European,Endometriosis
LOC105372911,European,Dietary macronutrient intake
"LOC107986469, IL12B",Han Chinese,Psoriasis
"BDNF, BDNF-AS",European,BMI in smokers
RAD23BLP - USP25,Japanese,Panic disorder
LOC285556 - DAPP1,European,Response to antipsychotic treatment
KLHL42 - RN7SKP15,European,Gut microbiota (functional units)
C10orf53,East Asian,Glaucoma (primary angle closure)
EDEM2,European,Protein C levels
"DNM3, LOC102724528",European,QT interval (sulfonylurea treatment interaction)
STPG2,European,Post bronchodilator FEV1/FVC ratio
MAU2 - GATAD2A,Ashkenazi Jewish,Schizophrenia
ATP13A2,Japanese,Height
RIN2,European,Platelet distribution width
LOC102724934,"African American, European",Body mass index
ZNF652,European,Blood pressure
SLCO1B1,European,Sex hormone-binding globulin levels
VEGFA - LOC105375070,European,Waist-to-hip ratio adjusted for body mass index
LOC101928778 - SEC16B,European,Body mass index
CCDC170,European,Breast cancer
GCKR,European,Lipid metabolism phenotypes
LOC107987055,Finnish,Monocyte chemoattractant protein-1 levels
ADAMTSL3,European,Height
ZBTB38,"African American, European",Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)
SLC30A8,European,Intraocular pressure
LOC100506393,European,Pulse pressure
FOXP1,European,IgG glycosylation
TRV-TAC4-1 - TRS-ACT1-1,European,Autism spectrum disorder or schizophrenia
ST3GAL5-AS1,European,Mean platelet volume
IRF8,European,Monocyte count
BRD4,Finnish,RANTES levels
LOC105369705,"African American, European",Waist circumference adjusted for body mass index
BCAS3,European,Vertical cup-disc ratio
LOC107986777,European,Periodontitis
KCNJ2 - CALM2P1,European,Primary tooth development (number of teeth)
ADCK3,European,Sum neutrophil eosinophil counts
PRICKLE2,European,Systemic juvenile idiopathic arthritis
LOC105379119 - TMEM232,European,Hemostatic factors and hematological phenotypes
"TYR, LOC107984363",European,Vitiligo
"LOC105369818, IL26",European,Ulcerative colitis
PRKCE,Amish,Carotenoid levels (alpha-carotene)
EFEMP1,Japanese,Height
LOC107984811 - LOC105371388,European,Granulocyte percentage of myeloid white cells
"DDX39B, ATP6V1G2-DDX39B",Japanese,Stevens-Johnson syndrome and toxic epidermal necrolysis (SJS-TEN)
ZMYND15 - TM4SF5,European,Triglycerides
HNF4G - LOC105375906,European,Body mass index
RREB1,European,White blood cell count
GGCX - RN7SL126P,European,Prostate cancer
COL1A2,European,Immune reponse to smallpox (secreted IL-12p40)
HMGA2 - MIR6074,European,Aortic root size
HCG27 - HLA-C,European,Monocyte percentage of white cells
NFIX,European,Granulocyte percentage of myeloid white cells
ULK4,European,Gut microbiota (functional units)
HHEX - EXOC6,African American,Type 2 diabetes
